"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Age"
1669,1987,"Female","$25,001 - $50,000","Domestic Partners (no kids)","High School Diploma","Other","Yes","No","No","Yes","No","Yes","Public","No","No","No","No","Yes","No","Yes","Art","Try first","Yes","No","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","No","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Only-child","No","No","No",56,27
1684,1995,"Male","under $25,000","Single (no kids)","High School Diploma","Independent","Yes","Yes","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","No","Science","Try first","No","No","No","Yes","Receiving","Yes","Yes","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","Yes","No","No","No","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","No","No","Yes","No","Grrr people","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Rent","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes",101,19
1688,1960,"Male","over $150,000","Single (w/kids)","Doctoral Degree","Republican","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","Yes","Yes","Art","Try first","Yes","Yes","No","No","Giving","No","No","Idealist","No","Yes","Cool headed","Odd hours","Yes","Right","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","Yes","Space","Yes","Online","No","No","No","No","Grrr people","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Nope","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Yes",56,54
1689,1967,"Male","$25,001 - $50,000","Married (w/kids)","Bachelor's Degree","Independent","Yes","No","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Study first","No","No","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","No","No","TMI","Yes","Yes","Tunes","People","Yes","No","Yes","No","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",101,47
1692,1956,"Female","$25,001 - $50,000","Married (w/kids)","Associate's Degree","Republican","Yes","No","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","No","No","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","End","Yes","No","Me","No","No","Yes","No","Yes","TMI","No","Yes","Tunes","People","Yes","No","No","No","Yes","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","No","Yes","Yay people!","Yes","No","No","Yes","No","Yes","No","Yes","No","No","Yes","No","Own","Optimist","Dad","No","Yes","No","No","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",101,58
1694,1981,"Female","$100,001 - $150,000","Married (no kids)","High School Diploma","Independent","No","No","No","No","No","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","No","No","Circumstances","No","No","Yes","No","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","No","Demanding","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","Yes","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","No","No","No","Yes","No","No","Yes","Yes","No","Yes",99,33
1699,1997,"Male","under $25,000","Married (no kids)","High School Diploma","Republican","No","Yes","No","No","No","Yes","Public","Yes","No","Yes","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Right","No","No","No","No","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","No","Grrr people","No","No","No","No","No","Yes","No","No","No","No","Yes","Yes","Own","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",100,17
1703,1987,"Male","$25,001 - $50,000","Single (no kids)","Master's Degree","Democrat","No","No","No","Yes","Yes","No","Public","No","No","Yes","No","Yes","Yes","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","Yes","Mac","No","Risk-friendly","Yes","Yes!","No","Space","Yes","In-person","Yes","Yes","No","Yes","Yay people!","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","No","No","Yes",67,27
1704,1998,"Male","$25,001 - $50,000","Single (no kids)","Current K-12","Republican","No","Yes","No","No","Yes","No","Public","No","No","Yes","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","No","No","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","No","Yes","No","Yes","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","No","Own","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes",26,16
1707,1993,"Male","under $25,000","Single (no kids)","Current Undergraduate","Independent","No","Yes","No","No","Yes","Yes","Private","No","No","No","No","Yes","Yes","Yes","Art","Study first","Yes","No","Yes","No","Receiving","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","No","Yay people!","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","No","No","Yes","Check!","No","No","Yes","No","Yes","No","Only-child","No","Yes","No",98,21
1720,1954,"Male","over $150,000","Married (w/kids)","Master's Degree","Republican","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","No","Right","No","Yes","Yes","Yes","A.M.","No","End","No","No","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","No","Yes","Tunes","People","No","No","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","Online","Yes","Yes","No","Yes","Grrr people","Yes","No","No","Yes","No","No","Yes","No","No","No","Yes","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",39,60
1727,1996,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Independent","No","No","No","No","No","Yes","Public","No","No","No","No","Yes","Yes","Yes","Science","Study first","No","No","No","No","Receiving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Right","No","No","No","Yes","A.M.","No","End","No","Yes","Me","No","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","No","No","No","Yes","Grrr people","Yes","No","Yes","No","No","Yes","No","No","No","No","Yes","No","Own","Pessimist","Dad","No","Yes","No","No","Nope","No","No","No","Yes","No","Yes","Yes","No","No","Yes",101,18
1728,1996,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Independent","Yes","Yes","No","No","No","No","Private","No","No","Yes","No","No","Yes","Yes","Art","Try first","Yes","No","Yes","No","Receiving","No","Yes","Idealist","No","Yes","Hot headed","Standard hours","No","Right","Yes","No","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","No","No","No","Yes","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","No","No","No","Demanding","No","Mac","No","Risk-friendly","Yes","Umm...","No","Space","No","Online","No","No","No","No","Grrr people","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","No","No","No","Yes","Yes","No","Only-child","No","Yes","Yes",29,18
1729,1956,"Male","$50,000 - $74,999","Married (w/kids)","Current K-12","Democrat","Yes","Yes","No","No","Yes","Yes","Public","Yes","No","No","No","Yes","No","No","Science","Try first","Yes","Yes","Yes","No","Giving","No","No","Idealist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","Yes","Circumstances","No","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Own","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes",51,58
1736,1976,"Male","$25,001 - $50,000","Domestic Partners (no kids)","Master's Degree","Democrat","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","No","Yes","Yes","Receiving","No","No","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","No","Yes","No","No","No","Yes","Only-child","No","No","No",70,38
1737,1970,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Independent","No","No","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","No","Idealist","Yes","No","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","No","A.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","Yes","No","Talk","Technology","No","No","No","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","Yes","Yes!","Yes","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes",79,44
1744,1990,"Male","over $150,000","Single (no kids)","Master's Degree","Democrat","Yes","No","No","Yes","Yes","No","Public","Yes","Yes","Yes","No","Yes","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","End","Yes","No","Circumstances","Yes","No","Yes","No","Yes","TMI","No","No","Tunes","People","Yes","No","Yes","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","Yes","Yes!","Yes","Space","Yes","In-person","Yes","Yes","No","Yes","Grrr people","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes",70,24
1746,1993,"Male","over $150,000","Single (no kids)","Current Undergraduate","Democrat","No","No","No","Yes","No","No","Public","No","Yes","Yes","Yes","No","No","Yes","Science","Try first","Yes","No","No","No","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","Yes","No","Yes","Mysterious","No","No","Talk","People","Yes","No","Yes","No","No","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","Rent","Optimist","Dad","Yes","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",89,21
1747,1962,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Independent","No","No","No","No","No","No","Private","No","Yes","Yes","No","No","No","Yes","Science","Try first","No","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","No","No","No","Yes","Mysterious","No","Yes","Talk","Technology","Yes","No","Yes","Yes","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","No","Grrr people","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",86,52
1751,1960,"Male","over $150,000","Married (no kids)","Bachelor's Degree","Independent","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Right","No","Yes","No","No","A.M.","Yes","End","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","No","Yes","Talk","Technology","No","No","No","Yes","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Own","Pessimist","Mom","Yes","Yes","Yes","No","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes",100,54
1755,1990,"Male","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Independent","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","People","No","No","No","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes",41,24
1760,1988,"Female","under $25,000","Single (no kids)","Current Undergraduate","Democrat","No","No","No","No","Yes","No","Public","No","Yes","No","Yes","No","No","No","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","No","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","Yes","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",101,26
1761,1984,"Female","$25,001 - $50,000","Married (no kids)","Bachelor's Degree","Democrat","No","No","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","No","No","Pragmatist","No","No","Hot headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","Yes","Umm...","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Rent","Pessimist","Dad","No","No","Yes","Yes","Check!","No","No","Yes","Yes","Yes","No","Only-child","Yes","No","No",99,30
1762,1987,"Male","$25,001 - $50,000","Single (no kids)","High School Diploma","Libertarian","No","No","No","Yes","Yes","Yes","Private","No","Yes","Yes","Yes","Yes","No","Yes","Science","Study first","No","Yes","Yes","No","Receiving","No","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Right","No","Yes","No","No","A.M.","Yes","End","Yes","Yes","Me","No","No","Yes","No","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","No","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","No","Yes",101,27
1763,1995,"Male","$50,000 - $74,999","Single (no kids)","Current K-12","Democrat","No","No","No","No","No","No","Public","No","No","No","No","No","Yes","Yes","Art","Study first","No","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","Yes","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","Online","No","No","Yes","Yes","Yay people!","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Nope","No","No","No","Yes","No","No","Yes","Yes","No","Yes",99,19
